사고ID,연월,연도,월,자치구,주야,사고내용,사고유형,사고유형_대분류,사고유형_소분류,법규위반,노면상태,기상상태,도로형태,도로형태_대분류,도로형태_소분류,사망자수,중상자수,경상자수,부상신고자수,총부상자수,총사상자수,중상이상자수,PM_가해여부,PM_피해여부,PM_역할,가해운전자_차종,가해운전자_성별,가해운전자_연령대,가해운전자_상해정도,피해운전자_차종,피해운전자_성별,피해운전자_연령대,피해운전자_상해정도,원본파일
2019129536,2019-08,2019,8,강북구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,남,31-40세,상해없음,개인형이동수단(PM),남,41-50세,경상,2019.xlsx
2019138147,2019-08,2019,8,강북구,주간,중상사고,차대사람 - 기타,차대사람,기타,기타,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,41-50세,상해없음,보행자,여,21-30세,중상,2019.xlsx
2019138377,2019-08,2019,8,관악구,야간,중상사고,차대차 - 충돌,차대차,충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,1,0,0,1,1,1,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),남,21-30세,중상,2019.xlsx
2019139616,2019-08,2019,8,관악구,주간,경상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,,,,,2019.xlsx
2019131074,2019-08,2019,8,광진구,야간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,자전거,남,51-60세,중상,2019.xlsx
2019134565,2019-08,2019,8,광진구,주간,경상사고,차대사람 - 횡단중,차대사람,횡단중,안전운전불이행,젖음/습기,비,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,51-60세,상해없음,보행자,남,41-50세,경상,2019.xlsx
2019137761,2019-08,2019,8,광진구,야간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,2,0,2,2,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,경상,보행자,여,13-20세,경상,2019.xlsx
2019138395,2019-08,2019,8,광진구,야간,경상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,,,,,2019.xlsx
2019131241,2019-08,2019,8,구로구,야간,경상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,승용,남,65세 이상,상해없음,2019.xlsx
2019141295,2019-08,2019,8,노원구,야간,경상사고,차대사람 - 기타,차대사람,기타,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,65세 이상,경상,2019.xlsx
2019141202,2019-08,2019,8,동대문구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),여,21-30세,경상,2019.xlsx
2019138185,2019-08,2019,8,마포구,주간,경상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,경상,,,,,2019.xlsx
2019129741,2019-08,2019,8,서대문구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,젖음/습기,비,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,31-40세,경상,2019.xlsx
2019141510,2019-08,2019,8,서대문구,야간,경상사고,차대사람 - 차도통행중,차대사람,차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,31-40세,상해없음,보행자,남,21-30세,경상,2019.xlsx
2019141910,2019-08,2019,8,서대문구,주간,부상신고사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,부상신고,보행자,남,31-40세,상해없음,2019.xlsx
2019132775,2019-08,2019,8,서초구,주간,경상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,N,Y,피해,화물,남,41-50세,상해없음,개인형이동수단(PM),여,31-40세,경상,2019.xlsx
2019130150,2019-08,2019,8,성동구,주간,부상신고사고,차대사람 - 차도통행중,차대사람,차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,보행자,여,61-64세,부상신고,2019.xlsx
2019134248,2019-08,2019,8,영등포구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,이륜,남,31-40세,경상,2019.xlsx
2019144824,2019-08,2019,8,영등포구,주간,경상사고,차대차 - 기타,차대차,기타,신호위반,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,화물,남,41-50세,상해없음,2019.xlsx
2019133287,2019-08,2019,8,용산구,야간,중상사고,차대차 - 기타,차대차,기타,중앙선침범,건조,맑음,단일로 - 지하차도(도로)내,단일로,지하차도(도로)내,0,1,0,0,1,1,1,N,Y,피해,승용,남,65세 이상,기타불명,개인형이동수단(PM),남,21-30세,중상,2019.xlsx
2019129374,2019-08,2019,8,중랑구,야간,경상사고,차대차 - 기타,차대차,기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,41-50세,경상,승용,남,41-50세,상해없음,2019.xlsx
2019147715,2019-09,2019,9,강남구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,21-30세,상해없음,보행자,남,21-30세,경상,2019.xlsx
2019148957,2019-09,2019,9,강남구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,경상,승용,여,41-50세,상해없음,2019.xlsx
2019150760,2019-09,2019,9,강남구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,21-30세,상해없음,개인형이동수단(PM),남,13-20세,경상,2019.xlsx
2019152674,2019-09,2019,9,강남구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,31-40세,경상,2019.xlsx
2019153449,2019-09,2019,9,강남구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,1,2,2,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,부상신고,보행자,여,41-50세,경상,2019.xlsx
2019161812,2019-09,2019,9,강남구,야간,부상신고사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,12세 이하,부상신고,2019.xlsx
2019164952,2019-09,2019,9,강남구,주간,중상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,1,0,0,1,1,1,N,Y,피해,승합,남,51-60세,상해없음,개인형이동수단(PM),남,31-40세,중상,2019.xlsx
2019165832,2019-09,2019,9,강남구,주간,중상사고,차대차 - 충돌,차대차,충돌,기타,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,승용,여,41-50세,상해없음,개인형이동수단(PM),남,31-40세,중상,2019.xlsx
2019156298,2019-09,2019,9,관악구,야간,경상사고,차대차 - 충돌,차대차,충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,남,61-64세,상해없음,개인형이동수단(PM),남,41-50세,경상,2019.xlsx
2019159375,2019-09,2019,9,광진구,야간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,41-50세,경상,2019.xlsx
2019163025,2019-09,2019,9,광진구,주간,중상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,51-60세,상해없음,이륜,남,51-60세,중상,2019.xlsx
2019148624,2019-09,2019,9,구로구,야간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,보행자,여,51-60세,경상,2019.xlsx
2019153288,2019-09,2019,9,구로구,야간,경상사고,차대차 - 기타,차대차,기타,기타,건조,흐림,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,41-50세,상해없음,개인형이동수단(PM),남,21-30세,경상,2019.xlsx
2019160093,2019-09,2019,9,노원구,야간,경상사고,차대차 - 기타,차대차,기타,중앙선침범,기타,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,41-50세,경상,승용,남,31-40세,상해없음,2019.xlsx
2019166093,2019-09,2019,9,마포구,야간,사망사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,1,0,0,0,0,1,1,Y,N,가해,개인형이동수단(PM),남,61-64세,사망,,,,,2019.xlsx
2019162154,2019-09,2019,9,서대문구,주간,부상신고사고,차대차 - 추돌,차대차,추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,부상신고,승용,여,51-60세,상해없음,2019.xlsx
2019148435,2019-09,2019,9,서초구,주간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,1,1,0,2,2,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,경상,승용,남,61-64세,상해없음,2019.xlsx
2019155988,2019-09,2019,9,서초구,주간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,21-30세,중상,승용,여,51-60세,상해없음,2019.xlsx
2019160061,2019-09,2019,9,서초구,야간,부상신고사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,0,1,1,1,0,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),남,21-30세,부상신고,2019.xlsx
2019161692,2019-09,2019,9,서초구,주간,경상사고,차대차 - 충돌,차대차,충돌,교차로운행방법위반,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,승용,남,31-40세,상해없음,2019.xlsx
2019150289,2019-09,2019,9,성동구,주간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,1,0,2,3,3,1,N,Y,피해,승용,남,31-40세,상해없음,개인형이동수단(PM),여,31-40세,중상,2019.xlsx
2019165296,2019-09,2019,9,송파구,주간,중상사고,차대사람 - 차도통행중,차대사람,차도통행중,기타,건조,맑음,단일로 - 기타,단일로,기타,0,1,1,0,2,2,1,Y,N,가해,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,21-30세,중상,2019.xlsx
2019148854,2019-09,2019,9,영등포구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,31-40세,경상,승용,남,41-50세,상해없음,2019.xlsx
2019159549,2019-09,2019,9,용산구,주간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,31-40세,상해없음,자전거,여,31-40세,중상,2019.xlsx
2019148989,2019-09,2019,9,은평구,주간,경상사고,차대차 - 충돌,차대차,충돌,기타,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,N,Y,피해,승용,여,61-64세,상해없음,개인형이동수단(PM),여,41-50세,경상,2019.xlsx
2019159146,2019-09,2019,9,은평구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,31-40세,경상,승용,여,41-50세,상해없음,2019.xlsx
2019148062,2019-09,2019,9,중랑구,주간,경상사고,차대사람 - 기타,차대사람,기타,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,31-40세,상해없음,보행자,남,13-20세,경상,2019.xlsx
2019166988,2019-10,2019,10,강남구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,41-50세,경상,승용,여,21-30세,상해없음,2019.xlsx
2019169568,2019-10,2019,10,강남구,야간,부상신고사고,차대사람 - 보도통행중,차대사람,보도통행중,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,20세 이하,상해없음,보행자,여,31-40세,부상신고,2019.xlsx
2019170083,2019-10,2019,10,강남구,주간,중상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,31-40세,중상,승용,남,51-60세,상해없음,2019.xlsx
2019171603,2019-10,2019,10,강남구,야간,부상신고사고,차대사람 - 횡단중,차대사람,횡단중,신호위반,건조,맑음,단일로 - 기타,단일로,기타,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,21-30세,부상신고,2019.xlsx
2019176450,2019-10,2019,10,강남구,야간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,51-60세,상해없음,개인형이동수단(PM),남,31-40세,경상,2019.xlsx
2019176991,2019-10,2019,10,강남구,주간,중상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,기타 - 기타,기타,기타,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),여,21-30세,중상,승용,남,21-30세,상해없음,2019.xlsx
2019177444,2019-10,2019,10,강남구,주간,경상사고,차대사람 - 보도통행중,차대사람,보도통행중,기타,건조,맑음,기타 - 기타,기타,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,상해없음,보행자,남,21-30세,경상,2019.xlsx
2019180046,2019-10,2019,10,강남구,야간,경상사고,차량단독 - 기타,차량단독,기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,경상,,,,,2019.xlsx
2019183263,2019-10,2019,10,강남구,야간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,교차로,교차로횡단보도내,0,0,1,0,1,1,0,N,Y,피해,승용,남,41-50세,상해없음,개인형이동수단(PM),남,31-40세,경상,2019.xlsx
2019188219,2019-10,2019,10,강남구,주간,부상신고사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),남,21-30세,부상신고,승용,남,51-60세,상해없음,2019.xlsx
2019179809,2019-10,2019,10,강동구,주간,경상사고,차대차 - 충돌,차대차,충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,20세 이하,경상,승용,남,21-30세,상해없음,2019.xlsx
2019184346,2019-10,2019,10,강동구,야간,경상사고,차대차 - 충돌,차대차,충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,1,0,1,1,0,N,Y,피해,승용,남,65세 이상,상해없음,개인형이동수단(PM),남,41-50세,경상,2019.xlsx
2019185982,2019-10,2019,10,강동구,주간,경상사고,차대차 - 기타,차대차,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),여,31-40세,경상,승용,여,41-50세,상해없음,2019.xlsx
2019184229,2019-10,2019,10,강북구,야간,중상사고,차대차 - 추돌,차대차,추돌,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,N,Y,피해,이륜,남,41-50세,기타불명,개인형이동수단(PM),남,21-30세,중상,2019.xlsx
2019178798,2019-10,2019,10,강서구,주간,부상신고사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,교차로,교차로부근,0,0,0,1,1,1,0,Y,N,가해,개인형이동수단(PM),여,65세 이상,상해없음,보행자,남,41-50세,부상신고,2019.xlsx
2019182052,2019-10,2019,10,강서구,야간,중상사고,차대차 - 충돌,차대차,충돌,신호위반,건조,맑음,교차로 - 교차로안,교차로,교차로안,0,1,0,0,1,1,1,Y,N,가해,개인형이동수단(PM),남,31-40세,중상,화물,남,31-40세,상해없음,2019.xlsx
2019167259,2019-10,2019,10,구로구,주간,경상사고,차대차 - 기타,차대차,기타,안전거리미확보,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,N,Y,피해,승용,남,65세 이상,상해없음,개인형이동수단(PM),남,31-40세,경상,2019.xlsx
2019172862,2019-10,2019,10,금천구,야간,경상사고,차대사람 - 기타,차대사람,기타,안전운전불이행,건조,맑음,단일로 - 기타,단일로,기타,0,0,1,0,1,1,0,Y,N,가해,개인형이동수단(PM),남,41-50세,상해없음,보행자,여,21-30세,경상,2019.xlsx
