번호,신고일,구정보,주소,유형,조치일
265,2021-07-19,영등포구,서울특별시 영등포구 여의도동 5-4,"횡단보도, 산책로 등",2021-07-19
266,2021-07-19,송파구,서울특별시 송파구 마천동 307-4,"횡단보도, 산책로 등",2021-07-19
267,2021-07-19,송파구,서울특별시 송파구 가락동 121-13,"점자블록, 엘리베이터 입구",2021-07-19
268,2021-07-19,영등포구,서울특별시 영등포구 당산동6가 284,"점자블록, 엘리베이터 입구",2021-07-19
269,2021-07-19,마포구,서울특별시 마포구 서교동 458-12,보도와 차도가 구분된 도로의 차도,2021-07-19
270,2021-07-19,영등포구,서울특별시 영등포구 여의도동 5-4,보도와 차도가 구분된 도로의 차도,2021-07-19
271,2021-07-19,송파구,서울특별시 송파구 마천동 307-4,"횡단보도, 산책로 등",2021-07-19
272,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-10,"횡단보도, 산책로 등",2021-07-19
273,2021-07-19,마포구,서울특별시 마포구 서교동 458-12,"버스정류장, 택시 승강장",2021-07-19
274,2021-07-19,마포구,서울특별시 마포구 서교동 458-12,"버스정류장, 택시 승강장",2021-07-19
275,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-11,"점자블록, 엘리베이터 입구",2021-07-19
276,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-1,"버스정류장, 택시 승강장",2021-07-19
277,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-6,"버스정류장, 택시 승강장",2021-07-19
278,2021-07-19,마포구,서울특별시 마포구 연남동 359-5,보도 중앙,2021-07-19
279,2021-07-19,마포구,서울특별시 마포구 연남동 260-65,보도 중앙,2021-07-19
280,2021-07-19,송파구,서울특별시 송파구 문정동 119-4,"버스정류장, 택시 승강장",2021-07-19
281,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-6,"버스정류장, 택시 승강장",2021-07-19
282,2021-07-19,도봉구,서울특별시 도봉구 쌍문동 20-7,"버스정류장, 택시 승강장",2021-07-19
283,2021-07-19,도봉구,서울특별시 도봉구 쌍문동 60-15,"버스정류장, 택시 승강장",2021-07-19
284,2021-07-19,마포구,서울특별시 마포구 동교동 163-8,보도 중앙,2021-07-19
285,2021-07-19,영등포구,서울특별시 영등포구 여의도동 20,"버스정류장, 택시 승강장",2021-07-19
286,2021-07-19,동작구,서울특별시 동작구 사당동 181-20,"점자블록, 엘리베이터 입구",2021-07-19
287,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-3,"버스정류장, 택시 승강장",2021-07-19
288,2021-07-19,도봉구,서울특별시 도봉구 쌍문동 20-7,보도 중앙,2021-07-19
289,2021-07-19,도봉구,서울특별시 도봉구 쌍문동 20-7,"버스정류장, 택시 승강장",2021-07-19
290,2021-07-19,송파구,서울특별시 송파구 송파동 62,"버스정류장, 택시 승강장",2021-07-19
291,2021-07-19,영등포구,서울특별시 영등포구 여의도동 3,"점자블록, 엘리베이터 입구",2021-07-19
292,2021-07-19,동작구,서울특별시 동작구 상도동 512-2,"버스정류장, 택시 승강장",2021-07-19
293,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-3,보도와 차도가 구분된 도로의 차도,2021-07-19
294,2021-07-19,도봉구,서울특별시 도봉구 쌍문동 20-7,보도 중앙,2021-07-19
295,2021-07-19,마포구,서울특별시 마포구 현석동 118,"횡단보도, 산책로 등",2021-07-19
296,2021-07-19,영등포구,서울특별시 영등포구 여의도동 4-6,"버스정류장, 택시 승강장",2021-07-19
297,2021-07-19,송파구,서울특별시 송파구 송파동 142-18,"버스정류장, 택시 승강장",2021-07-19
298,2021-07-19,영등포구,서울특별시 영등포구 여의도동 28-3,"점자블록, 엘리베이터 입구",2021-07-19
299,2021-07-19,마포구,서울특별시 마포구 현석동 6-3,보도와 차도가 구분된 도로의 차도,2021-07-19
300,2021-07-19,동작구,서울특별시 동작구 사당동 144-4,기타,2021-07-19
301,2021-07-19,마포구,서울특별시 마포구 현석동 225-2,보도와 차도가 구분된 도로의 차도,2021-07-19
302,2021-07-19,동작구,서울특별시 동작구 사당동 144-4,기타,2021-07-19
303,2021-07-19,영등포구,서울특별시 영등포구 신길동 106-13,보도와 차도가 구분된 도로의 차도,2021-07-19
304,2021-07-19,도봉구,서울특별시 도봉구 도봉동 637-49,"점자블록, 엘리베이터 입구",2021-07-19
305,2021-07-19,마포구,서울특별시 마포구 상수동 356-7,보도와 차도가 구분된 도로의 차도,2021-07-19
306,2021-07-19,영등포구,서울특별시 영등포구 신길동 1197,보도와 차도가 구분된 도로의 차도,2021-07-19
307,2021-07-19,동작구,서울특별시 동작구 본동 475-1,기타,2021-07-19
308,2021-07-19,마포구,서울특별시 마포구 연남동 228-26,보도와 차도가 구분된 도로의 차도,2021-07-19
309,2021-07-19,송파구,서울특별시 송파구 문정동 217-2,"횡단보도, 산책로 등",2021-07-19
310,2021-07-19,동작구,서울특별시 동작구 본동 475-1,기타,2021-07-19
311,2021-07-19,영등포구,서울특별시 영등포구 신길동 1192,"횡단보도, 산책로 등",2021-07-19
312,2021-07-19,영등포구,서울특별시 영등포구 신길동 1518,"버스정류장, 택시 승강장",2021-07-19
313,2021-07-19,영등포구,서울특별시 영등포구 당산동6가 291,"횡단보도, 산책로 등",2021-07-19
314,2021-07-19,마포구,서울특별시 마포구 서교동 350-3,보도와 차도가 구분된 도로의 차도,2021-07-19
315,2021-07-19,송파구,서울특별시 송파구 문정동 108-16,보도와 차도가 구분된 도로의 차도,2021-07-19
316,2021-07-19,마포구,서울특별시 마포구 서교동 350-3,보도와 차도가 구분된 도로의 차도,2021-07-19
317,2021-07-19,마포구,서울특별시 마포구 동교동 192-6,보도와 차도가 구분된 도로의 차도,2021-07-19
318,2021-07-19,송파구,서울특별시 송파구 가락동 2-11,"버스정류장, 택시 승강장",2021-07-19
319,2021-07-19,마포구,서울특별시 마포구 동교동 164-13,"점자블록, 엘리베이터 입구",2021-07-19
320,2021-07-19,영등포구,서울특별시 영등포구 신길동 114-45,"횡단보도, 산책로 등",2021-07-19
321,2021-07-19,영등포구,서울특별시 영등포구 양평동4가 260-1,"횡단보도, 산책로 등",2021-07-19
322,2021-07-19,영등포구,서울특별시 영등포구 양평동4가 260-1,"횡단보도, 산책로 등",2021-07-19
323,2021-07-19,송파구,서울특별시 송파구 오금동 17-20,"육교위, 지하보차도 안",2021-07-19
324,2021-07-19,영등포구,서울특별시 영등포구 신길동 67-1,"버스정류장, 택시 승강장",2021-07-19
325,2021-07-19,영등포구,서울특별시 영등포구 대림동 646-1,보도와 차도가 구분된 도로의 차도,2021-07-19
326,2021-07-19,영등포구,서울특별시 영등포구 대림동 646-1,보도와 차도가 구분된 도로의 차도,2021-07-19
327,2021-07-19,영등포구,서울특별시 영등포구 대림동 646-1,보도 중앙,2021-07-19
328,2021-07-19,영등포구,서울특별시 영등포구 대림동 646-1,보도와 차도가 구분된 도로의 차도,2021-07-19
329,2021-07-19,동작구,서울특별시 동작구 대방동 406-9,기타,2021-07-19
330,2021-07-19,동작구,서울특별시 동작구 사당동 1043-15,기타,2021-07-19
331,2021-07-19,송파구,서울특별시 송파구 오금동 34-2,"점자블록, 엘리베이터 입구",2021-07-19
332,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-1,"버스정류장, 택시 승강장",2021-07-19
333,2021-07-19,중구,서울특별시 중구 서소문동 37,보도와 차도가 구분된 도로의 차도,2021-07-19
334,2021-07-19,영등포구,서울특별시 영등포구 여의도동 44-6,"점자블록, 엘리베이터 입구",2021-07-19
335,2021-07-19,동작구,서울특별시 동작구 노량진동 63-12,기타,2021-07-19
336,2021-07-19,영등포구,서울특별시 영등포구 여의도동 5,"버스정류장, 택시 승강장",2021-07-19
337,2021-07-19,영등포구,서울특별시 영등포구 여의도동 2-10,보도와 차도가 구분된 도로의 차도,2021-07-19
338,2021-07-19,동작구,서울특별시 동작구 신대방동 395-66,보도와 차도가 구분된 도로의 차도,2021-07-19
339,2021-07-19,동작구,서울특별시 동작구 신대방동 395-69,보도와 차도가 구분된 도로의 차도,2021-07-19
340,2021-07-19,도봉구,서울특별시 도봉구 방학동 602-12,"버스정류장, 택시 승강장",2021-07-19
341,2021-07-19,영등포구,서울특별시 영등포구 영등포동 618-9,"건물, 상가 보행자 진출입",2021-07-19
342,2021-07-19,영등포구,서울특별시 영등포구 영등포동 618-9,"건물, 상가 보행자 진출입",2021-07-19
343,2021-07-19,영등포구,서울특별시 영등포구 영등포동 618-9,"건물, 상가 보행자 진출입",2021-07-19
344,2021-07-19,도봉구,서울특별시 도봉구 창동 752-3,보도와 차도가 구분된 도로의 차도,2021-07-19
345,2021-07-19,도봉구,서울특별시 도봉구 창동 23,보도와 차도가 구분된 도로의 차도,2021-07-19
346,2021-07-19,동작구,서울특별시 동작구 신대방동 643-1,"횡단보도, 산책로 등",2021-07-20
347,2021-07-20,동작구,서울특별시 동작구 노량진동 323-1,보도와 차도가 구분된 도로의 차도,2021-07-20
348,2021-07-20,송파구,서울특별시 송파구 송파동 84-7,보도 중앙,2021-07-20
349,2021-07-20,송파구,서울특별시 송파구 풍납동 447,"버스정류장, 택시 승강장",2021-07-20
350,2021-07-20,동작구,서울특별시 동작구 본동 산11-23,"횡단보도, 산책로 등",2021-07-20
351,2021-07-20,동작구,서울특별시 동작구 상도동 산65-169,보도와 차도가 구분된 도로의 차도,2021-07-20
352,2021-07-20,영등포구,서울특별시 영등포구 문래동3가 46,보도와 차도가 구분된 도로의 차도,2021-07-20
353,2021-07-20,영등포구,서울특별시 영등포구 여의도동 1-6,보도 중앙,2021-07-20
354,2021-07-20,영등포구,서울특별시 영등포구 당산동1가 6-1,"버스정류장, 택시 승강장",2021-07-20
355,2021-07-20,영등포구,서울특별시 영등포구 신길동 387-8,보도와 차도가 구분된 도로의 차도,2021-07-20
356,2021-07-20,도봉구,서울특별시 도봉구 창동 38,보도와 차도가 구분된 도로의 차도,2021-07-20
357,2021-07-20,영등포구,서울특별시 영등포구 여의도동 1-6,"횡단보도, 산책로 등",2021-07-20
358,2021-07-20,송파구,서울특별시 송파구 풍납동 447,보도와 차도가 구분된 도로의 차도,2021-07-20
359,2021-07-20,영등포구,서울특별시 영등포구 문래동3가 55-12,보도 중앙,2021-07-20
360,2021-07-20,영등포구,서울특별시 영등포구 문래동3가 68,"횡단보도, 산책로 등",2021-07-20
361,2021-07-20,영등포구,서울특별시 영등포구 도림동 821-5,보도와 차도가 구분된 도로의 차도,2021-07-20
362,2021-07-20,동작구,서울특별시 동작구 상도1동 741-1,기타,2021-07-20
363,2021-07-20,영등포구,서울특별시 영등포구 도림동 144-244,보도와 차도가 구분된 도로의 차도,2021-07-20
364,2021-07-20,영등포구,서울특별시 영등포구 영등포동 647-9,보도와 차도가 구분된 도로의 차도,2021-07-20
365,2021-07-20,영등포구,서울특별시 영등포구 영등포동1가 19-7,"버스정류장, 택시 승강장",2021-07-20
366,2021-07-20,영등포구,서울특별시 영등포구 문래동3가 55-20,"버스정류장, 택시 승강장",2021-07-20
367,2021-07-20,영등포구,서울특별시 영등포구 문래동3가 55-20,"점자블록, 엘리베이터 입구",2021-07-20
368,2021-07-20,영등포구,서울특별시 영등포구 문래동3가 55-21,"횡단보도, 산책로 등",2021-07-20
369,2021-07-20,송파구,서울특별시 송파구 장지동 850,"점자블록, 엘리베이터 입구",2021-07-20
370,2021-07-20,동작구,서울특별시 동작구 사당동 144-4,"버스정류장, 택시 승강장",2021-07-20
371,2021-07-20,영등포구,서울특별시 영등포구 문래동3가 56-3,"점자블록, 엘리베이터 입구",2021-07-20
372,2021-07-20,영등포구,서울특별시 영등포구 문래동3가 54-12,"점자블록, 엘리베이터 입구",2021-07-20
373,2021-07-20,동작구,서울특별시 동작구 사당동 147-29,"버스정류장, 택시 승강장",2021-07-20
374,2021-07-20,마포구,서울특별시 마포구 합정동 445-14,보도와 차도가 구분된 도로의 차도,2021-07-20
375,2021-07-20,영등포구,서울특별시 영등포구 양평동4가 93-1,"횡단보도, 산책로 등",2021-07-20
376,2021-07-20,송파구,서울특별시 송파구 가락동 122,"점자블록, 엘리베이터 입구",2021-07-20
377,2021-07-20,영등포구,서울특별시 영등포구 신길동 65-52,보도와 차도가 구분된 도로의 차도,2021-07-20
378,2021-07-20,영등포구,서울특별시 영등포구 양평동4가 260-1,"횡단보도, 산책로 등",2021-07-20
379,2021-07-20,영등포구,서울특별시 영등포구 신길동 41-1,"버스정류장, 택시 승강장",2021-07-20
380,2021-07-20,마포구,서울특별시 마포구 망원동 480-5,"버스정류장, 택시 승강장",2021-07-20
381,2021-07-20,영등포구,서울특별시 영등포구 양평동3가 82,"점자블록, 엘리베이터 입구",2021-07-20
382,2021-07-20,송파구,서울특별시 송파구 마천동 307-4,"육교위, 지하보차도 안",2021-07-20
383,2021-07-20,마포구,서울특별시 마포구 서교동 476-54,"버스정류장, 택시 승강장",2021-07-20
384,2021-07-20,영등포구,서울특별시 영등포구 당산동3가 387-4,보도와 차도가 구분된 도로의 차도,2021-07-20
385,2021-07-20,영등포구,서울특별시 영등포구 영등포동4가 53-3,"점자블록, 엘리베이터 입구",2021-07-20
386,2021-07-20,도봉구,서울특별시 도봉구 쌍문동 374,"버스정류장, 택시 승강장",2021-07-20
387,2021-07-20,영등포구,서울특별시 영등포구 당산동3가 558-1,보도와 차도가 구분된 도로의 차도,2021-07-20
388,2021-07-20,도봉구,서울특별시 도봉구 쌍문동 342-4,"버스정류장, 택시 승강장",2021-07-20
389,2021-07-20,도봉구,서울특별시 도봉구 쌍문동 378-17,"버스정류장, 택시 승강장",2021-07-20
390,2021-07-20,송파구,서울특별시 송파구 방이동 22-5,보도와 차도가 구분된 도로의 차도,2021-07-20
391,2021-07-20,도봉구,서울특별시 도봉구 쌍문동 378-17,"버스정류장, 택시 승강장",2021-07-20
392,2021-07-20,영등포구,서울특별시 영등포구 신길동 165-21,보도와 차도가 구분된 도로의 차도,2021-07-20
393,2021-07-20,영등포구,서울특별시 영등포구 영등포동6가 76-1,"횡단보도, 산책로 등",2021-07-20
