연월,대여소번호,이용건수,이동거리,이용시간,자치구
2025-05,5764,874,2067426.69,18761,송파구
2025-05,5765,2498,5172019.4399999995,56061,송파구
2025-05,5766,459,1135474.01,9043,송파구
2025-05,5767,308,787024.67,6142,송파구
2025-05,5768,6133,14310986.99,131175,송파구
2025-05,577,2051,7454803.28,57777,광진구
2025-05,5773,416,1327819.15,10591,송파구
2025-05,5774,1532,3816546.56,33027,송파구
2025-05,5775,1025,2295055.45,19379,송파구
2025-05,5777,702,1564601.75,13606,송파구
2025-05,5778,479,1114931.56,8464,송파구
2025-05,5779,342,560428.96,4961,송파구
2025-05,578,2084,4893246.86,40939,성동구
2025-05,5780,416,1088852.72,9708,송파구
2025-05,5781,4103,9598395.68,96417,송파구
2025-05,5782,853,2022690.66,17799,송파구
2025-05,579,1268,3251130.62,30608,성동구
2025-05,582,1976,4577985.62,44186,성동구
2025-05,583,7249,46112426.21,299595,성동구
2025-05,584,3543,6847943.44,63021,광진구
2025-05,585,4990,16941547.9,138072,성동구
2025-05,5851,1792,6018253.81,46086,영등포구
2025-05,5852,291,543746.74,4505,영등포구
2025-05,5853,2087,6022842.4,54718,영등포구
2025-05,5857,961,2063482.26,18073,영등포구
2025-05,5858,5407,13879673.0,118278,영등포구
2025-05,5859,2280,9552802.57,75791,영등포구
2025-05,586,872,2293373.05,18892,성동구
2025-05,5860,1292,2814546.77,26687,영등포구
2025-05,5861,812,1964774.39,18553,영등포구
2025-05,5862,4343,7574456.7,73972,영등포구
2025-05,5864,819,1585345.16,17470,영등포구
2025-05,5865,2298,5518191.35,51486,영등포구
2025-05,5866,3593,6742663.0600000005,79140,영등포구
2025-05,5867,3358,6626070.149999999,60021,영등포구
2025-05,5868,2480,5870654.38,55205,영등포구
2025-05,5869,1098,1956503.93,20266,영등포구
2025-05,587,1827,5077504.2,53737,성동구
2025-05,5870,4613,23576321.47,179635,영등포구
2025-05,5871,586,1146867.25,12186,영등포구
2025-05,5872,905,1779170.73,16652,영등포구
2025-05,5876,851,1788882.49,17417,영등포구
2025-05,5877,1052,2011375.32,23258,영등포구
2025-05,5878,2711,8970514.14,81066,영등포구
2025-05,5879,239,705470.53,7107,영등포구
2025-05,588,2534,8191529.23,74757,광진구
2025-05,5880,147,518533.17,4631,영등포구
2025-05,5881,2040,4232856.47,44960,영등포구
2025-05,5882,3306,7194697.55,64545,영등포구
2025-05,5883,2752,5158460.67,54681,영등포구
2025-05,5884,2204,4404611.67,42257,영등포구
2025-05,5885,1416,5118199.13,37408,영등포구
2025-05,5886,1438,2897173.79,30344,영등포구
2025-05,589,3169,8246353.15,90222,성동구
2025-05,590,2328,3565987.18,47096,광진구
2025-05,591,1174,1650998.7,22641,광진구
2025-05,592,2755,4414814.95,51417,광진구
2025-05,593,2235,7035343.0600000005,58876,광진구
2025-05,594,977,1640186.51,16611,성동구
2025-05,600,327,864333.3200000001,7372,동대문구
2025-05,602,3598,10203637.26,90056,동대문구
2025-05,605,1368,3236080.46,34562,동대문구
2025-05,6053,208,531598.7,6200,중구
2025-05,6054,1415,2674501.56,31237,중구
2025-05,6055,437,740922.27,7078,중구
2025-05,6057,683,1852266.3499999999,17230,중구
2025-05,6058,2382,6343596.44,51333,중구
2025-05,6059,670,1518745.97,15845,중구
2025-05,606,627,2959454.6399999997,20324,동대문구
2025-05,6060,1263,3878775.82,36903,중구
2025-05,607,836,2392246.93,19025,동대문구
2025-05,608,364,756464.42,7844,동대문구
2025-05,609,1758,5228696.54,41469,동대문구
2025-05,610,1306,2773239.2399999998,23346,동대문구
2025-05,612,2691,5091353.65,50838,동대문구
2025-05,613,1919,4227238.34,43435,동대문구
2025-05,614,2465,5039215.99,48373,동대문구
2025-05,615,2006,5562939.82,46822,동대문구
2025-05,616,341,757826.02,6340,동대문구
2025-05,617,1012,2145758.23,20556,동대문구
2025-05,6171,1505,3073434.09,32351,강서구
2025-05,6172,502,1060030.56,11801,강서구
2025-05,6173,253,550851.13,4304,강서구
2025-05,6176,876,2002244.95,19209,강서구
2025-05,6177,2586,3179396.15,30318,강서구
2025-05,6178,916,2000684.07,18368,강서구
2025-05,6180,555,924524.77,8202,강서구
2025-05,6182,241,394001.9,4959,강서구
2025-05,6183,405,622042.65,5931,강서구
2025-05,621,581,1422430.73,12440,동대문구
2025-05,622,1477,3735900.65,32257,동대문구
2025-05,623,1749,3987019.67,38201,동대문구
2025-05,624,1634,3614721.3899999997,33316,동대문구
2025-05,626,2179,8865166.96,62917,동대문구
2025-05,627,1516,4911333.25,38609,동대문구
2025-05,628,895,1966020.51,17300,동대문구
2025-05,630,2349,4528116.21,44010,동대문구
2025-05,631,3386,7040014.86,72809,동대문구
2025-05,633,2468,6833866.1,64325,동대문구
2025-05,634,2437,7495985.58,67703,동대문구
2025-05,635,1637,4466402.75,35696,동대문구
2025-05,636,601,1381248.96,12268,동대문구
2025-05,637,1163,3021581.5100000002,25192,동대문구
2025-05,638,686,1256167.65,15595,동대문구
2025-05,639,545,805168.6900000001,10882,동대문구
2025-05,640,1033,2536825.35,22742,동대문구
2025-05,641,2483,7235645.0,61110,동대문구
2025-05,642,2185,4053786.65,34877,동대문구
2025-05,643,2525,10635096.9,85151,동대문구
2025-05,648,3087,6967760.53,71644,동대문구
2025-05,650,1875,7538110.2299999995,56398,동대문구
2025-05,652,807,2078408.85,15601,동대문구
2025-05,654,802,1737363.17,15541,동대문구
2025-05,656,995,1895840.06,16907,동대문구
2025-05,657,1694,3888870.14,35669,동대문구
2025-05,659,1681,3209019.29,33289,동대문구
2025-05,660,2261,5076104.78,52363,동대문구
2025-05,661,1189,3892597.16,31220,동대문구
2025-05,663,2060,6923660.42,52835,동대문구
2025-05,664,455,891564.51,12527,동대문구
2025-05,665,875,2998296.37,24446,동대문구
2025-05,666,1058,4738478.46,37293,동대문구
2025-05,667,497,1317408.98,12107,동대문구
2025-05,669,1531,3228228.7,28620,동대문구
2025-05,670,3842,12235266.16,97818,동대문구
2025-05,671,522,948508.73,12257,동대문구
2025-05,672,1461,3333029.06,27565,동대문구
2025-05,673,985,2698621.94,20422,동대문구
2025-05,674,1450,3800838.75,31564,동대문구
2025-05,676,848,2606383.9,19799,동대문구
2025-05,678,2017,6526929.99,56141,동대문구
2025-05,679,363,789340.87,6813,동대문구
2025-05,680,1729,4746856.11,42292,동대문구
2025-05,681,242,470858.0,4258,동대문구
2025-05,700,1574,5276947.45,42414,양천구
2025-05,701,2026,4274127.49,36074,양천구
2025-05,702,2500,4369362.64,42045,양천구
2025-05,703,3269,5169950.42,48704,양천구
2025-05,704,2748,4999639.22,51337,양천구
2025-05,706,1346,2532435.27,21595,양천구
2025-05,708,4447,7064873.41,74471,양천구
2025-05,709,855,1615359.34,14623,양천구
2025-05,710,787,1625665.57,14341,양천구
2025-05,711,1361,2532030.5,21804,양천구
2025-05,712,767,1862408.27,15335,양천구
2025-05,713,824,2011644.65,17211,양천구
2025-05,714,844,1808130.74,15145,양천구
2025-05,716,1499,2370617.47,24844,양천구
2025-05,719,1454,2489520.47,23962,양천구
2025-05,720,855,1572827.73,14617,양천구
2025-05,722,1311,2884105.02,26670,양천구
2025-05,723,2166,5178096.99,44682,양천구
2025-05,724,392,860333.81,7801,양천구
2025-05,725,257,478898.13,4211,양천구
2025-05,726,4228,8110647.74,79177,양천구
2025-05,729,1764,4444799.08,37290,양천구
2025-05,731,3391,8823815.2,76271,양천구
2025-05,733,1064,1907086.92,18215,양천구
2025-05,734,3400,7152200.76,57760,양천구
2025-05,735,2901,6309319.8,55527,양천구
2025-05,736,1214,3115049.99,26297,양천구
2025-05,737,673,1518897.28,15510,양천구
2025-05,739,1258,3365694.82,24316,양천구
2025-05,740,1400,3293099.59,30849,양천구
2025-05,741,670,1650079.23,13163,양천구
2025-05,742,1168,2597054.59,23875,양천구
2025-05,743,1143,2063193.6500000001,16129,양천구
2025-05,744,3650,8314162.76,64410,양천구
2025-05,745,725,1404765.38,13275,양천구
2025-05,746,4146,8231930.41,83118,양천구
2025-05,747,2866,5798910.93,66782,양천구
2025-05,748,703,1737345.18,15300,양천구
2025-05,749,1854,5481009.82,39318,양천구
2025-05,750,1002,1905126.11,17879,양천구
2025-05,752,1070,2684013.78,23030,양천구
2025-05,754,2214,4200136.27,39666,양천구
2025-05,755,3132,6349953.81,64780,양천구
2025-05,756,1748,4458370.69,38564,양천구
2025-05,757,676,1509745.32,12121,양천구
2025-05,758,1452,2779832.92,25334,양천구
2025-05,759,541,1068562.8,10103,양천구
2025-05,760,508,1316212.48,10634,양천구
2025-05,762,1162,4649931.93,34719,양천구
2025-05,763,1293,2287641.2,20214,양천구
2025-05,765,5698,13568838.9,121202,양천구
2025-05,766,1831,8583065.459999999,58161,양천구
2025-05,767,760,1174241.39,10466,양천구
2025-05,768,2295,4736293.6,44442,양천구
2025-05,769,5888,12878580.98,121546,양천구
2025-05,770,4297,7410299.97,72481,양천구
2025-05,771,2755,5480486.96,59692,양천구
2025-05,773,1771,5631427.67,41887,양천구
2025-05,774,845,1797382.08,15469,양천구
2025-05,775,963,2361490.5300000003,19361,양천구
2025-05,776,520,1390255.55,10845,양천구
2025-05,777,1245,3391285.84,29498,양천구
2025-05,779,3886,8223808.98,74645,양천구
2025-05,780,3648,19279163.83,143367,양천구
2025-05,781,5119,9217477.209999999,77474,양천구
2025-05,782,826,1502739.31,13775,양천구
2025-05,785,5627,10326174.86,111209,양천구
2025-05,786,2355,3758748.18,40352,양천구
2025-05,787,3666,7632553.19,61141,양천구
2025-05,788,3068,4935448.600000001,45653,양천구
2025-05,791,3179,5983992.95,58751,양천구
2025-05,792,5674,10447893.16,104125,양천구
2025-05,793,3232,6340583.68,64979,양천구
2025-05,794,2958,5401965.24,49688,양천구
2025-05,795,2900,5132887.25,48220,양천구
2025-05,796,2607,5367947.5600000005,49654,양천구
2025-05,797,4241,7493960.94,73995,양천구
2025-05,800,1408,4312780.07,33184,용산구
2025-05,802,395,1098678.77,9940,용산구
2025-05,805,1109,2195302.44,22707,용산구
2025-05,806,997,1950415.75,17342,용산구
2025-05,807,1095,3250875.92,26992,용산구
2025-05,808,483,1538894.34,13961,용산구
2025-05,809,845,5153101.38,35575,용산구
2025-05,810,734,2495203.39,19941,용산구
2025-05,811,859,2393844.92,18489,용산구
2025-05,813,954,2899028.72,24201,용산구
2025-05,815,1427,4730952.1,37423,용산구
2025-05,816,2047,5884081.8100000005,48806,용산구
2025-05,817,1115,2966033.99,25012,용산구
2025-05,818,1282,3340087.25,29084,용산구
2025-05,819,1555,3316835.16,32367,용산구
2025-05,820,879,2414695.13,19698,용산구
2025-05,822,470,1206976.23,10104,용산구
2025-05,823,411,1269871.37,12119,용산구
2025-05,825,3279,21846232.3,152723,용산구
2025-05,826,1183,3134700.6799999997,27163,중구
2025-05,827,272,506322.73,4082,용산구
2025-05,828,1136,3239803.38,28696,용산구
2025-05,829,2819,13492265.69,102222,용산구
2025-05,830,104,328388.19,2803,용산구
2025-05,832,1169,4566545.44,41038,용산구
2025-05,834,1490,3460364.85,35426,용산구
2025-05,835,797,1776197.95,17263,용산구
2025-05,836,1582,8228519.31,60025,용산구
2025-05,837,1542,10018161.31,69067,용산구
2025-05,838,1480,3917406.64,33903,용산구
2025-05,839,866,4704034.33,33712,용산구
2025-05,840,523,1051856.9,10049,용산구
2025-05,841,2154,8291220.62,64700,용산구
2025-05,843,629,2022995.15,16986,용산구
2025-05,844,1303,4297633.24,31660,용산구
2025-05,845,628,2023906.32,15996,용산구
2025-05,846,1029,2327407.67,19509,용산구
2025-05,848,671,1909915.12,15758,용산구
2025-05,849,1145,3002849.27,25481,용산구
2025-05,850,538,1172676.6199999999,11907,용산구
2025-05,851,567,1261366.96,11463,용산구
2025-05,852,256,1096933.8800000001,8108,용산구
2025-05,853,4185,14727792.57,120593,용산구
2025-05,854,136,514377.32,4532,용산구
2025-05,855,270,762361.46,7353,용산구
2025-05,857,377,1394705.6,11122,용산구
2025-05,858,530,1584011.69,12730,용산구
2025-05,859,209,662444.4299999999,5377,용산구
2025-05,860,1773,10027244.03,79512,용산구
2025-05,863,591,1675084.99,15596,용산구
2025-05,864,840,4757740.5200000005,34305,용산구
2025-05,866,766,1862676.45,16876,용산구
2025-05,867,424,1715231.54,13116,용산구
2025-05,869,630,3113001.29,24162,용산구
2025-05,870,4224,19003801.89,158945,용산구
2025-05,900,545,1437044.3900000001,13685,은평구
2025-05,902,489,669595.06,7295,은평구
2025-05,903,820,1411442.5,11878,은평구
2025-05,904,783,1692999.56,17138,은평구
2025-05,905,2333,4689623.8,46404,은평구
2025-05,906,2785,8079654.69,67182,은평구
2025-05,907,4012,15763820.1,117868,은평구
2025-05,908,1264,3495983.89,30658,은평구
2025-05,909,651,1890088.69,14296,은평구
2025-05,911,2070,5211136.78,45067,은평구
2025-05,912,2388,7473618.78,62369,은평구
2025-05,913,1965,4257828.8,39132,은평구
2025-05,914,2965,13274386.69,99279,은평구
2025-05,915,1359,4621468.0,40757,은평구
2025-05,916,1279,2836191.93,24694,은평구
2025-05,917,1636,3286794.65,27385,은평구
2025-05,919,599,1529970.64,15903,은평구
2025-05,921,183,385493.45,3638,은평구
2025-05,922,688,1507686.54,14691,은평구
2025-05,923,721,2097660.83,18001,은평구
2025-05,925,1035,2610596.95,24569,은평구
2025-05,927,515,1175278.3699999999,12082,은평구
2025-05,928,374,1178309.73,9722,은평구
2025-05,930,952,2275759.17,19628,은평구
2025-05,931,3337,8201465.92,65787,은평구
2025-05,932,1326,3774475.2800000003,31918,은평구
2025-05,933,1912,5574702.29,46586,은평구
2025-05,937,148,537520.38,5171,은평구
2025-05,938,243,864258.43,8858,은평구
2025-05,939,655,1490277.43,13187,은평구
2025-05,941,684,1366848.29,9908,은평구
2025-05,942,393,636965.21,7299,은평구
2025-05,943,1783,3256804.45,37057,은평구
2025-05,945,193,309970.44,2553,은평구
2025-05,946,625,1631340.19,15224,은평구
2025-05,947,299,607368.42,5537,은평구
2025-05,948,857,2014225.67,17918,은평구
2025-05,949,1237,2512065.68,25562,은평구
2025-05,950,1068,2677130.73,25675,은평구
2025-05,952,463,651150.88,6696,은평구
2025-05,953,348,843198.8,6613,은평구
2025-05,954,659,1809821.21,17650,은평구
2025-05,956,2275,6739323.48,56389,은평구
2025-05,958,1285,2696330.69,24952,은평구
2025-05,959,425,1324479.97,10956,은평구
2025-05,960,780,1079581.69,9870,은평구
2025-05,961,222,613504.53,6197,은평구
2025-05,962,935,1691025.7,16471,은평구
2025-05,963,753,2170018.35,19172,은평구
2025-05,964,501,820421.5,8520,은평구
2025-05,965,560,1269048.72,11264,은평구
2025-05,966,146,345143.08,4068,은평구
2025-05,967,269,642707.48,5928,은평구
2025-05,968,132,180484.38,3361,은평구
2025-05,969,133,249207.58,2783,은평구
2025-05,971,549,938849.07,7286,은평구
2025-05,973,214,466835.42000000004,3418,은평구
2025-05,974,200,468831.19,3943,은평구
2025-05,975,584,1431330.3,14595,은평구
2025-05,976,688,978647.53,12058,은평구
2025-05,977,237,452166.83,4261,은평구
2025-05,978,317,769206.9,6255,은평구
2025-05,979,759,1900766.28,14981,은평구
2025-05,982,1001,2283924.78,20946,은평구
2025-05,984,1002,3399107.33,25477,은평구
2025-05,985,1300,2823623.32,26679,은평구
2025-05,989,1605,5982710.06,47375,은평구
2025-05,991,114,423809.29,4193,은평구
2025-05,992,225,971859.91,7789,은평구
2025-05,993,559,1178434.68,11531,은평구
2025-05,994,230,498159.16,4487,은평구
2025-05,995,392,870283.93,8143,은평구
2025-05,996,3979,12079900.01,104242,은평구
2025-06,1001,2072,5750583.36,50760,강동구
2025-06,1002,2534,6506279.53,60857,강동구
2025-06,1003,1556,3331426.09,31588,강동구
2025-06,1004,1882,6265230.86,54586,강동구
2025-06,1006,291,747790.41,6419,강동구
2025-06,1007,393,1426304.3699999999,12816,강동구
2025-06,1008,3838,10601385.6,96628,강동구
2025-06,1009,6094,13367830.16,132428,강동구
2025-06,1010,4049,7871908.14,77862,강동구
2025-06,1011,4697,9512179.77,93369,강동구
2025-06,1012,3314,5832786.2,60470,강동구
2025-06,1013,3154,4545337.8100000005,52555,강동구
2025-06,1015,1020,2440168.75,23295,강동구
2025-06,1016,1078,2077379.0999999999,21162,강동구
2025-06,1017,2235,4647365.54,48857,강동구
2025-06,1018,2625,5970713.33,54740,강동구
2025-06,1019,5231,9352291.2,89724,강동구
2025-06,102,3865,10562645.3,109429,마포구
2025-06,1020,4644,8437523.86,83452,강동구
2025-06,1021,1967,4064110.59,37935,강동구
2025-06,1022,2370,4376618.12,41683,강동구
2025-06,1023,2718,6606727.67,50724,강동구
2025-06,1024,4121,8467935.39,89765,강동구
2025-06,1025,742,2102110.65,18036,강동구
2025-06,1027,1187,2357893.0,22457,강동구
2025-06,1028,2230,3408450.2,37715,강동구
2025-06,1029,3962,7584967.93,72756,강동구
2025-06,103,3172,9789361.43,97468,마포구
2025-06,1030,1760,3238239.19,30834,강동구
2025-06,1031,845,3067898.16,24888,강동구
2025-06,1032,745,2120038.41,18573,강동구
2025-06,1033,1751,2984188.7600000002,24551,강동구
2025-06,1034,766,1629449.53,14533,강동구
2025-06,1036,1179,2404338.7399999998,23593,강동구
2025-06,1037,307,579744.97,5793,강동구
2025-06,1038,361,1187138.5,10565,강동구
2025-06,1039,314,505797.0,6155,강동구
2025-06,104,1455,4475323.63,43295,마포구
2025-06,1041,833,1933269.6199999999,20529,강동구
2025-06,1042,620,1620562.86,14343,강동구
2025-06,1044,4671,10602343.59,104322,강동구
2025-06,1048,2820,5880596.48,55872,강동구
2025-06,1049,683,1571565.93,16851,강동구
2025-06,105,839,2872440.53,26578,마포구
2025-06,1050,6036,10680310.22,109981,강동구
2025-06,1051,1063,3011274.82,27802,강동구
2025-06,1053,364,893096.66,9416,강동구
2025-06,1056,604,1619355.0699999998,15179,강동구
2025-06,1057,906,1952320.0,19126,강동구
2025-06,1058,364,858505.62,8924,강동구
2025-06,1059,1883,3794891.58,35551,강동구
2025-06,106,2746,12522636.709999999,107670,마포구
2025-06,1060,1021,1846639.34,19222,강동구
2025-06,1061,1239,2545541.2600000002,23433,강동구
2025-06,1063,663,1675427.6300000001,19005,강동구
2025-06,1064,688,1354683.4100000001,13975,강동구
2025-06,1065,963,1568740.27,17589,강동구
2025-06,1066,186,368000.83999999997,3258,강동구
2025-06,1067,747,1702995.4,14706,강동구
2025-06,1068,1162,2446538.31,24888,강동구
2025-06,107,1390,3190002.33,34850,마포구
2025-06,1070,1316,2687913.73,26886,강동구
2025-06,1072,2473,4695909.4,47373,강동구
2025-06,1073,1049,1803089.65,19469,강동구
2025-06,1074,1524,3666584.74,32773,강동구
2025-06,1075,2327,4254406.18,42824,강동구
2025-06,1076,2401,4875661.92,54472,강동구
2025-06,1077,2962,5457848.39,53383,강동구
2025-06,1078,5005,11249344.68,100724,강동구
2025-06,1079,1217,2492612.19,24652,강동구
2025-06,108,1576,5391047.68,52303,마포구
2025-06,1080,1519,2994674.34,29493,강동구
2025-06,1081,2100,4168456.43,39554,강동구
2025-06,1083,839,1978270.8800000001,22144,강동구
2025-06,1084,4503,9395499.72,88817,강동구
2025-06,1085,1174,2358320.4,19617,강동구
2025-06,1086,573,1273995.23,12482,강동구
2025-06,1088,1882,3461127.35,37750,강동구
2025-06,1089,559,941290.03,7140,강동구
2025-06,1090,2495,5491280.42,51252,강동구
2025-06,1101,253,997328.23,6668,강서구
2025-06,1102,2927,5740636.38,50993,강서구
2025-06,1103,3532,7865115.29,77028,강서구
2025-06,1105,597,1521326.72,13222,강서구
2025-06,1106,3837,6646777.85,58417,강서구
2025-06,1108,1614,2906727.33,30902,강서구
2025-06,1109,833,1447866.34,15223,강서구
2025-06,111,1689,7623557.51,59839,마포구
2025-06,1110,1190,1864701.75,17520,강서구
2025-06,1111,3081,4193242.99,45943,강서구
2025-06,1112,5273,7730717.47,79434,강서구
2025-06,1113,3277,5646043.01,48719,강서구
2025-06,1117,4393,6940160.22,68575,강서구
2025-06,1118,4002,10127988.32,89147,강서구
2025-06,1119,1634,4227393.18,34969,강서구
2025-06,1120,2473,5293041.29,48007,강서구
2025-06,1121,2212,7545354.899999999,57016,강서구
2025-06,1124,7197,11321575.59,110991,강서구
2025-06,1126,2604,5240377.87,49309,강서구
2025-06,1127,1150,2236370.16,22294,강서구
2025-06,1128,1714,3392722.31,33285,강서구
2025-06,1129,1667,3311677.09,29007,강서구
2025-06,113,5583,11716573.84,124046,마포구
2025-06,1130,585,1049321.1300000001,9065,강서구
2025-06,1132,2528,5945212.859999999,50235,강서구
2025-06,1135,2737,5290787.9799999995,45552,강서구
2025-06,1136,788,1712417.76,15050,강서구
2025-06,1137,527,1092186.66,10668,강서구
2025-06,1139,909,2114826.19,18434,강서구
2025-06,114,1976,5783633.23,62590,마포구
2025-06,1140,2804,6262374.01,55385,강서구
2025-06,1141,1854,5630559.21,42576,강서구
2025-06,1145,1016,2661580.65,22631,강서구
2025-06,1148,1451,3691316.05,30380,강서구
2025-06,1149,4444,6123227.28,63438,강서구
2025-06,115,946,2414388.12,23064,서대문구
2025-06,1150,3301,5707508.8,53192,강서구
2025-06,1151,5268,6084742.95,60125,강서구
2025-06,1152,4918,5285223.24,48845,강서구
2025-06,1153,8632,14035640.11,127250,강서구
2025-06,1155,2978,6844363.22,54642,강서구
2025-06,1157,4518,10433688.14,85275,강서구
2025-06,1158,4883,9663525.21,87424,강서구
2025-06,1159,903,1740996.71,15535,강서구
2025-06,1160,6179,11000854.14,98700,강서구
2025-06,1161,446,769145.31,6012,강서구
2025-06,1162,3008,3683839.88,39968,강서구
2025-06,1163,3212,4527113.68,42448,강서구
2025-06,1165,1840,2360454.9,26636,강서구
2025-06,1166,6126,9969393.96,95147,강서구
2025-06,1167,4332,5580246.86,49413,강서구
2025-06,1168,2022,2273975.35,21853,강서구
2025-06,1169,2584,5280339.82,46583,강서구
2025-06,117,3250,16409873.81,107384,서대문구
2025-06,1170,867,1950170.49,17746,강서구
2025-06,1171,1218,2675250.31,23436,강서구
2025-06,1172,2143,5612723.57,49360,강서구
2025-06,1173,4204,6816499.28,59741,강서구
2025-06,1174,1825,2781403.45,25336,강서구
2025-06,1175,1393,2642909.72,23947,강서구
2025-06,1177,2236,3367288.12,25675,강서구
2025-06,1178,1115,2296337.5,21981,강서구
2025-06,118,632,1793641.52,15509,마포구
2025-06,1180,2953,4256394.55,38511,강서구
2025-06,1181,355,708504.0599999999,7272,강서구
2025-06,1182,3982,6566671.28,60592,강서구
2025-06,1183,636,1301053.03,10096,강서구
2025-06,1184,4056,6527113.68,59684,강서구
2025-06,1185,2064,3883973.31,35341,강서구
2025-06,1186,1191,1834872.48,15867,강서구
2025-06,1187,1121,1858068.05,15739,강서구
2025-06,1188,405,830785.53,7286,강서구
2025-06,119,1831,8324751.66,61688,마포구
2025-06,1190,3856,5559675.75,49796,강서구
2025-06,1191,3975,6054123.35,55631,강서구
2025-06,1192,3268,3717471.29,35836,강서구
2025-06,1193,2967,4427974.42,40414,강서구
2025-06,1195,2051,2949962.42,27257,강서구
2025-06,1196,688,1238382.15,10949,강서구
2025-06,1197,2549,4858074.54,39870,강서구
2025-06,1198,2373,3084748.88,27820,강서구
2025-06,1199,1710,3362120.7800000003,31603,강서구
2025-06,120,575,1728140.5999999999,14736,마포구
2025-06,1200,415,1500077.65,15566,강서구
2025-06,1201,2107,4822182.01,42657,송파구
2025-06,1203,1403,3611912.58,32718,송파구
2025-06,1204,1598,4346429.95,37564,송파구
2025-06,1205,1880,6639845.27,56389,송파구
2025-06,1206,1525,3505080.11,37939,송파구
2025-06,1207,762,2837323.83,21846,송파구
2025-06,1208,3191,6078921.99,61251,송파구
2025-06,1209,3890,7830122.17,72913,송파구
2025-06,121,790,2094164.71,19922,마포구
2025-06,1210,11616,26823057.54,242962,송파구
2025-06,1212,1715,3250458.45,29885,송파구
2025-06,1213,478,1210180.79,10086,송파구
2025-06,1214,899,1691923.02,15168,송파구
2025-06,1215,2395,5481638.11,50589,송파구
2025-06,1217,982,2206529.34,21426,송파구
2025-06,1218,3340,8316289.96,71266,송파구
2025-06,122,958,3123675.02,28737,마포구
2025-06,1220,3095,6841568.52,71320,송파구
2025-06,1221,2233,5206209.08,52685,송파구
2025-06,1222,5287,15295322.89,143055,송파구
2025-06,1224,2092,5969918.609999999,59666,송파구
2025-06,1226,2755,5232912.15,51018,송파구
2025-06,1227,1601,3793279.0,30825,송파구
2025-06,1228,1027,3711484.62,28010,송파구
2025-06,1229,1346,2966946.89,24676,송파구
2025-06,123,2110,11938286.25,79554,서대문구
2025-06,1230,713,1635502.8,14054,송파구
2025-06,1231,3375,8805377.22,79591,송파구
2025-06,1232,3370,6442321.05,67873,송파구
2025-06,1233,1250,2432302.4,26203,송파구
2025-06,1235,2791,5983747.43,61033,송파구
2025-06,1239,802,1748241.48,13231,송파구
2025-06,124,1053,2336206.82,22461,마포구
2025-06,1240,823,2117782.56,17802,송파구
2025-06,1241,727,2149616.08,16263,송파구
2025-06,1242,216,531573.43,4200,송파구
2025-06,1243,2863,7525328.03,61866,송파구
2025-06,1244,3347,7298238.22,68805,송파구
2025-06,1245,1841,3893728.06,38688,송파구
2025-06,1246,2049,4708427.66,38610,송파구
2025-06,1247,908,1972310.51,18746,송파구
2025-06,1248,2977,6657811.04,62104,송파구
2025-06,1250,174,578654.63,4368,송파구
2025-06,1251,3514,7340526.59,76551,송파구
2025-06,1253,834,1726114.07,14167,송파구
2025-06,1256,841,1566204.77,14496,송파구
2025-06,1257,1378,2185873.02,20435,송파구
2025-06,1258,651,1394703.57,11949,송파구
2025-06,1259,2136,5122517.33,45314,송파구
2025-06,126,822,2065993.4,20298,마포구
2025-06,1260,1682,3531946.01,35002,송파구
2025-06,1262,2983,6648437.7299999995,68166,송파구
2025-06,1263,412,1104435.32,7044,송파구
2025-06,1264,4202,8246247.04,76127,송파구
2025-06,1265,1576,3183785.86,28410,송파구
2025-06,1266,768,1846585.33,16893,송파구
2025-06,1267,1650,4164986.58,43835,송파구
2025-06,1268,2389,7497269.38,78621,송파구
2025-06,1269,2215,4432440.41,46969,송파구
2025-06,127,173,328597.08,3444,마포구
2025-06,1271,1215,3269150.63,27610,송파구
2025-06,1274,1900,3222570.44,33152,송파구
2025-06,1275,597,1741805.8800000001,13109,송파구
2025-06,1277,1253,3739656.96,30115,송파구
2025-06,1278,2456,5986581.3100000005,48104,송파구
2025-06,1279,371,1010535.29,8641,송파구
2025-06,128,988,2836978.79,26093,서대문구
2025-06,1280,481,1432808.08,10307,송파구
2025-06,1282,1686,5541573.73,41271,송파구
2025-06,1283,167,298647.41,2783,송파구
2025-06,1285,418,1189974.71,10528,송파구
2025-06,1286,1333,3567506.54,28368,송파구
2025-06,1287,638,1502056.44,13923,송파구
2025-06,1288,1633,3016021.88,25754,송파구
2025-06,1289,744,1907879.22,14676,송파구
2025-06,129,700,1942312.77,18572,마포구
2025-06,1290,936,2066284.03,18232,송파구
2025-06,1291,2555,4476308.54,47018,송파구
2025-06,1293,3718,7279147.31,72784,송파구
2025-06,1295,4405,12121646.74,107743,송파구
2025-06,1296,876,2059145.26,17380,송파구
2025-06,1297,3870,8013937.63,80101,송파구
2025-06,1299,762,1424751.08,13145,송파구
2025-06,130,1933,5706804.88,49243,마포구
2025-06,1300,909,2542782.15,22529,송파구
2025-06,1302,797,1722236.92,15242,성북구
2025-06,1303,767,1592006.13,13539,성북구
2025-06,1304,158,502395.94,3146,성북구
2025-06,1305,1899,7020032.9,54236,성북구
2025-06,1306,1551,4255422.6,34834,성북구
2025-06,1308,3665,7633119.42,67558,성북구
2025-06,131,2334,8629574.34,68450,서대문구
2025-06,1314,208,615092.07,6177,성북구
2025-06,1315,180,519902.82,4374,성북구
