대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이용거리(M),이용시간(본)
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","F","AGE_004","5","299.01","3.03","13083.54","175"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","F","AGE_005","1","66.50","0.72","3110.00","39"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","F","AGE_007","1","44.89","0.48","2060.90","24"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","F","AGE_008","4","273.69","2.96","12733.39","119"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","M","AGE_001","13","269.88","2.72","11667.17","173"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","M","AGE_002","16","1492.15","11.64","50110.02","409"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","M","AGE_003","6","410.48","2.92","12642.62","91"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","M","AGE_004","3","508.22","4.43","19127.14","162"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","M","AGE_005","3","366.71","3.05","13114.97","104"
"2021-09","00733","733. 신정이펜하우스314동","일일(회원)","M","AGE_008","10","872.38","7.33","31603.83","267"
"2021-09","00733","733. 신정이펜하우스314동","정기",\N,"AGE_001","12","328.97","2.69","11577.01","87"
"2021-09","00733","733. 신정이펜하우스314동","정기",\N,"AGE_002","82","3350.41","28.19","121556.65","1472"
"2021-09","00733","733. 신정이펜하우스314동","정기",\N,"AGE_003","20","547.39","3.25","14093.49","182"
"2021-09","00733","733. 신정이펜하우스314동","정기",\N,"AGE_004","47","4304.82","37.73","162660.28","1232"
"2021-09","00733","733. 신정이펜하우스314동","정기",\N,"AGE_005","38","1577.56","14.35","61866.70","658"
"2021-09","00733","733. 신정이펜하우스314동","정기",\N,"AGE_006","1","0.00","0.00","0.00","15"
"2021-09","00733","733. 신정이펜하우스314동","정기",\N,"AGE_007","1","110.40","0.76","3280.00","24"
"2021-09","00733","733. 신정이펜하우스314동","정기",\N,"AGE_008","18","862.31","7.94","34154.04","416"
"2021-09","00733","733. 신정이펜하우스314동","정기","","AGE_002","20","559.30","5.72","24560.82","228"
"2021-09","00733","733. 신정이펜하우스314동","정기","","AGE_003","4","29.44","0.29","1238.84","27"
"2021-09","00733","733. 신정이펜하우스314동","정기","","AGE_004","1","0.00","0.00","0.00","50"
"2021-09","00733","733. 신정이펜하우스314동","정기","","AGE_005","4","109.37","1.09","4698.21","36"
"2021-09","00733","733. 신정이펜하우스314동","정기","F","AGE_001","18","473.23","5.16","22324.91","233"
"2021-09","00733","733. 신정이펜하우스314동","정기","F","AGE_002","73","3208.67","33.85","145962.75","1642"
"2021-09","00733","733. 신정이펜하우스314동","정기","F","AGE_003","11","292.68","3.12","13448.77","138"
"2021-09","00733","733. 신정이펜하우스314동","정기","F","AGE_004","78","3564.23","32.73","141203.22","1486"
"2021-09","00733","733. 신정이펜하우스314동","정기","F","AGE_005","52","2881.27","25.36","109336.74","1144"
"2021-09","00733","733. 신정이펜하우스314동","정기","F","AGE_006","3","246.46","2.22","9575.14","93"
"2021-09","00733","733. 신정이펜하우스314동","정기","F","AGE_008","25","688.87","7.33","31566.65","661"
"2021-09","00733","733. 신정이펜하우스314동","정기","M","AGE_001","49","1939.76","17.05","73141.95","784"
"2021-09","00733","733. 신정이펜하우스314동","정기","M","AGE_002","12","832.21","7.40","31901.50","347"
"2021-09","00733","733. 신정이펜하우스314동","정기","M","AGE_003","23","2672.23","20.10","86644.96","676"
"2021-09","00733","733. 신정이펜하우스314동","정기","M","AGE_004","35","2838.88","22.51","97130.46","1463"
"2021-09","00733","733. 신정이펜하우스314동","정기","M","AGE_005","3","178.45","1.30","5597.49","67"
"2021-09","00733","733. 신정이펜하우스314동","정기","M","AGE_006","1","100.33","0.65","2814.96","38"
"2021-09","00733","733. 신정이펜하우스314동","정기","M","AGE_008","51","1619.13","14.97","64553.98","847"
"2021-09","00734","734. 신트리공원 입구","단체",\N,"AGE_001","1","98.70","0.93","4020.00","29"
"2021-09","00734","734. 신트리공원 입구","단체",\N,"AGE_002","2","409.46","2.99","12924.83","99"
"2021-09","00734","734. 신트리공원 입구","단체",\N,"AGE_003","3","284.68","2.56","11060.00","105"
"2021-09","00734","734. 신트리공원 입구","단체",\N,"AGE_004","4","158.95","1.31","5653.53","87"
"2021-09","00734","734. 신트리공원 입구","단체","F","AGE_002","2","131.37","1.48","6379.42","54"
"2021-09","00734","734. 신트리공원 입구","단체","F","AGE_003","4","209.90","2.12","9138.81","61"
"2021-09","00734","734. 신트리공원 입구","단체","F","AGE_008","2","239.69","2.70","11640.00","95"
"2021-09","00734","734. 신트리공원 입구","단체","M","AGE_001","11","429.14","3.88","16671.98","229"
"2021-09","00734","734. 신트리공원 입구","단체","M","AGE_002","2","63.22","0.48","2046.53","13"
"2021-09","00734","734. 신트리공원 입구","단체","M","AGE_004","2","81.24","0.61","2630.00","28"
"2021-09","00734","734. 신트리공원 입구","일일(비회원)",\N,"AGE_001","1","0.00","0.00","0.00","8"
"2021-09","00734","734. 신트리공원 입구","일일(비회원)",\N,"AGE_008","12","1995.02","17.98","77506.41","828"
"2021-09","00734","734. 신트리공원 입구","일일(회원)",\N,"AGE_001","15","744.25","7.20","30981.42","375"
"2021-09","00734","734. 신트리공원 입구","일일(회원)",\N,"AGE_002","77","8128.44","77.84","335526.74","2656"
